100 50000 100 0.002 1.00198815894156
100 10000 100 0.01 1.0099407947078
100 5000 100 0.02 1.01988158941559
100 2500 100 0.04 1.03976317883119
100 1000 100 0.1 1.09940794707796
100 100 100 1 1.99407947077967
100 10 100 10 10.9407947077967
100 4 100 25 25.8519867694916
100 2 100 50 50.7039735389832
100 1 100 100 100.407947077966
100 0.2 100 500 498.039735389833
