# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blacklisted workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_when_started time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1522085393070185 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 18 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393071213 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 19 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393072245 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 20 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393073506 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 21 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393075996 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 22 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393078527 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 23 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393079780 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 24 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393080583 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 25 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393081619 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 26 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393082423 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 27 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393083225 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 28 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393085764 0 0 0 0 0 0 0 0 0 0 0 0 30 0 0 0 29 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393087033 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 30 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393088297 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 31 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393089580 0 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 32 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393092145 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 33 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393094684 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 34 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393097217 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 35 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393099759 0 0 0 0 0 0 0 0 0 0 0 0 37 0 0 0 36 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393100836 0 0 0 0 0 0 0 0 0 0 0 0 38 0 0 0 37 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393103370 0 0 0 0 0 0 0 0 0 0 0 0 39 0 0 0 38 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393105932 0 0 0 0 0 0 0 0 0 0 0 0 40 0 0 0 39 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393108476 0 0 0 0 0 0 0 0 0 0 0 0 41 0 0 0 40 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393111046 0 0 0 0 0 0 0 0 0 0 0 0 42 0 0 0 41 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393113607 0 0 0 0 0 0 0 0 0 0 0 0 43 0 0 0 42 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393116188 0 0 0 0 0 0 0 0 0 0 0 0 44 0 0 0 43 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393117495 0 0 0 0 0 0 0 0 0 0 0 0 45 0 0 0 44 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393118343 0 0 0 0 0 0 0 0 0 0 0 0 46 0 0 0 45 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393119653 0 0 0 0 0 0 0 0 0 0 0 0 47 0 0 0 46 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393122294 0 0 0 0 0 0 0 0 0 0 0 0 48 0 0 0 47 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393125091 0 0 0 0 0 0 0 0 0 0 0 0 49 0 0 0 48 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393127659 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 49 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393128974 0 0 0 0 0 0 0 0 0 0 0 0 51 0 0 0 50 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393131525 0 0 0 0 0 0 0 0 0 0 0 0 52 0 0 0 51 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393132379 0 0 0 0 0 0 0 0 0 0 0 0 53 0 0 0 52 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393134933 0 0 0 0 0 0 0 0 0 0 0 0 54 0 0 0 53 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393137494 0 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 54 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393138607 0 0 0 0 0 0 0 0 0 0 0 0 56 0 0 0 55 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393139940 0 0 0 0 0 0 0 0 0 0 0 0 57 0 0 0 56 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393141276 0 0 0 0 0 0 0 0 0 0 0 0 58 0 0 0 57 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393142617 0 0 0 0 0 0 0 0 0 0 0 0 59 0 0 0 58 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393143949 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0 0 59 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393145283 0 0 0 0 0 0 0 0 0 0 0 0 61 0 0 0 60 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393147862 0 0 0 0 0 0 0 0 0 0 0 0 62 0 0 0 61 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393149201 0 0 0 0 0 0 0 0 0 0 0 0 63 0 0 0 62 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393151798 0 0 0 0 0 0 0 0 0 0 0 0 64 0 0 0 63 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393153141 0 0 0 0 0 0 0 0 0 0 0 0 65 0 0 0 64 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393155746 0 0 0 0 0 0 0 0 0 0 0 0 66 0 0 0 65 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
