2 10 1.5
3 20 2.475
4 10 2.90125
5 20 3.8061875
6 10 4.165878125
7 20 5.00758421875
8 10 5.3072050078125
9 20 6.09184475742187
10 10 6.33725251955078
11 20 7.07038989357324
12 10 7.26687039889458
13 20 7.95352687894985
14 10 8.10585053500236
15 20 8.75055800825224
16 10 8.86303010783963
17 20 9.46987860244765
18 10 9.54638467232526
19 20 10.119065438709
20 10 10.1631121667736
21 20 10.7049565584349
22 10 10.7197087305131
23 20 11.2337232939875
24 10 11.2220371292881
25 20 11.7109352728237
26 10 11.6753885091825
27 20 12.1416190837234
28 10 12.0845381295372
29 20 12.5303112230604
30 10 12.4537956619073
31 20 12.881105878812
32 10 12.7870505848714
33 20 13.1976980556278
34 10 13.0878131528464
35 20 13.4834224952041
36 10 13.3592513704439
37 20 13.7412888019217
38 10 13.6042243618256
39 20 13.9740131437343
40 10 13.8253124865476
41 20 14.1840468622202
42 10 14.0248445191092
43 20 14.3736022931538
44 10 14.2049221784961
45 20 14.5446760695713
46 10 14.3674422660927
47 20 14.6990701527881
48 10 14.5141166451487
49 20 14.8384108128912
50 10 14.6464902722467
51 20 14.9641657586343
52 10 14.7659574707026
53 20 15.0776595971675
54 10 14.8737766173091
55 20 15.1800877864437
56 10 14.9710833971215
57 20 15.2725292272654
58 10 15.0589027659021
59 20 15.355957627607
60 10 15.1381597462267
61 20 15.4312517589153
62 10 15.2096891709696
63 20 15.4992047124211
64 10 15.2742444768
65 20 15.56053225296
66 10 15.332505640312
67 20 15.6158803582964
68 10 15.3850863403816
69 20 15.6658320233625
70 10 15.4325404221944
71 20 15.7109134010847
72 10 15.4753677310305
73 20 15.7515993444789
74 10 15.514019377255
75 20 15.7883184083922
76 10 15.5489024879726
77 20 15.821457363574
78 10 15.5803844953953
79 20 15.8513652706255
80 10 15.6087970070942
81 20 15.8783571567395
82 10 15.6344392989026
83 20 15.9027173339574
84 10 15.6575814672596
85 20 15.9247023938966
86 10 15.6784672742018
87 20 15.9445439104917
88 10 15.6973167149671
89 20 15.9624508792187
90 10 15.7143283352578
91 20 15.9786119184949
92 10 15.7296813225702
93 20 15.9931972564417
94 10 15.7435373936196
95 20 16.0063605239386
96 10 15.7560424977417
97 20 16.0182403728546
98 10 15.7673283542118
99 20 16.0289619365013
100 10 15.7775138396762
