2 10 1.5
3 10 1.975
4 10 2.42625
5 10 2.8549375
6 10 3.262190625
7 10 3.64908109375
8 10 4.0166270390625
9 10 4.36579568710937
10 10 4.6975059027539
11 10 5.01263060761621
12 10 5.3119990772354
13 10 5.59639912337363
14 10 5.86657916720495
15 10 6.1232502088447
16 10 6.36708769840246
17 10 6.59873331348234
18 10 6.81879664780822
19 10 7.02785681541781
20 10 7.22646397464692
21 10 7.41514077591457
22 10 7.59438373711884
23 10 7.7646645502629
24 10 7.92643132274975
25 10 8.08010975661227
26 10 8.22610426878165
27 10 8.36479905534257
28 10 8.49655910257544
29 10 8.62173114744667
30 10 8.74064459007434
31 10 8.85361236057062
32 10 8.96093174254209
33 10 9.06288515541499
34 10 9.15974089764424
35 10 9.25175385276202
36 10 9.33916616012392
37 10 9.42220785211773
38 10 9.50109745951184
39 10 9.57604258653625
40 10 9.64724045720944
41 10 9.71487843434897
42 10 9.77913451263152
43 10 9.84017778699994
44 10 9.89816889764995
45 10 9.95326045276745
46 10 10.0055974301291
47 10 10.0553175586226
48 10 10.1025516806915
49 10 10.1474240966569
50 10 10.1900528918241
51 20 10.7305502472329
52 20 11.2440227348712
53 20 11.7318215981277
54 20 12.1952305182213
55 20 12.6354689923102
56 20 13.0536955426947
57 20 13.45101076556
58 20 13.828460227282
59 20 14.1870372159179
60 20 14.527685355122
61 20 14.8513010873659
62 20 15.1587360329976
63 20 15.4507992313477
64 20 15.7282592697803
65 20 15.9918463062913
66 20 16.2422539909767
67 20 16.4801412914279
68 20 16.7061342268565
69 20 16.9208275155137
70 20 17.124786139738
71 20 17.3185468327511
72 20 17.5026194911135
73 20 17.6774885165579
74 20 17.84361409073
75 20 18.0014333861935
76 20 18.1513617168838
77 20 18.2937936310396
78 20 18.4291039494876
79 20 18.5576487520132
80 20 18.6797663144126
81 20 18.795777998692
82 20 18.9059890987574
83 20 19.0106896438195
84 20 19.1101551616285
85 20 19.2046474035471
86 20 19.2944150333697
87 20 19.3796942817013
88 20 19.4607095676162
89 20 19.5376740892354
90 20 19.6107903847736
91 20 19.6802508655349
92 20 19.7462383222582
93 20 19.8089264061453
94 20 19.868480085838
95 20 19.9250560815461
96 20 19.9788032774688
97 20 20.0298631135954
98 20 20.0783699579156
99 20 20.1244514600198
100 20 20.1682288870188
