1522284425    187    187     15     15      4
1522284426    188    188     15     15      2
1522284426    189    189     15     15      0
1522284427    190    190     15     15      5
1522284427    191    191     15     15      0
1522284427    192    192     15     15      1
1522284428    193    193     15     15      1
1522284428    194    194     15     15      1
1522284429    195    195     15     15      0
1522284432    196    196     15     15      0
1522284432    197    197     15     15      4
1522284433    198    198     15     15      2
1522284433    199    199     15     15      4
1522284434    200    200     15     15      2
1522284434    201    201     15     15      4
1522284435    202    202     15     15      3
1522284435    203    203     15     15      0
1522284436    204    204     15     15      1
1522284436    205    205     15     15      2
1522284437    206    206     15     15      1
1522284437    207    207     15     15      0
1522284438    208    208     15     15      0
1522284438    209    209     15     15      0
1522284438    210    210     15     15      0
1522284441    211    211     15     15      0
1522284441    212    212     15     15      4
1522284442    213    213     15     15      6
1522284442    214    214     15     15      4
1522284443    215    215     15     15      1
1522284443    216    216     15     15      5
1522284443    217    217     15     15      4
1522284444    218    218     15     15      3
1522284444    219    219     15     15      0
1522284445    220    220     15     15      1
1522284445    221    221     15     15      0
1522284446    222    222     15     15      2
1522284446    223    223     15     15      0
1522284447    224    224     15     15      0
1522284447    225    225     15     15      0
1522284450    226    226     15     15      0
1522284450    227    227     15     15      4
1522284450    228    228     15     15      6
1522284451    229    229     15     15      4
1522284451    230    230     15     15      1
1522284452    231    231     15     15      4
1522284452    232    232     15     15      3
1522284453    233    233     15     15      0
1522284453    234    234     15     15      1
1522284453    235    235     15     15      1
1522284454    236    236     15     15      0
1522284454    237    237     15     15      2
1522284456    238    238     15     15      0
1522284456    239    239     15     15      0
1522284456    240    240     15     15      0
1522284459    241    241     15     15      0
1522284459    242    242     15     15      4
1522284460    243    243     15     15      6
1522284460    244    244     15     15      5
1522284461    245    245     15     15      1
1522284461    246    246     15     15      3
1522284462    247    247     15     15      0
1522284462    248    248     15     15      2
1522284463    249    249     15     15      1
1522284463    250    250     15     15      1
1522284464    251    251     15     15      0
1522284464    252    252     15     15      1
1522284465    253    253     15     15      1
1522284465    254    254     15     15      0
1522284465    255    255     15     15      0
1522284468    256    256     15     15      0
1522284468    257    257     15     15      4
1522284469    258    258     15     15      7
1522284469    259    259     15     15      4
1522284469    260    260     15     15      2
1522284470    261    261     15     15      5
1522284471    262    262     15     15      0
1522284471    263    263     15     15      1
1522284472    264    264     15     15      1
1522284472    265    265     15     15      1
1522284473    266    266     15     15      0
1522284473    267    267     15     15      0
1522284474    268    268     15     15      1
1522284474    269    269     15     15      0
1522284475    270    270     15     15      0
1522284483    271    271     15     15      0
1522284483    272    272     15     15      4
1522284483    273    273     15     15      8
1522284484    274    274     15     15      3
1522284484    275    275     15     15      2
1522284485    276    276     15     15      5
1522284485    277    277     15     15      0
1522284486    278    278     15     15      3
1522284486    279    279     15     15      2
1522284486    280    280     15     15      1
1522284487    281    281     15     15      1
1522284487    282    282     15     15      1
1522284488    283    283     15     15      2
1522284488    284    284     15     15      0
1522284489    285    285     15     15      0
1522284491    286    286     15     15      0
1522284491    287    287     15     15      4
1522284492    288    288     15     15      6
1522284492    289    289     15     15      4
1522284493    290    290     15     15      2
1522284493    291    291     15     15      1
1522284496    292    292     15     15      2
1522284496    293    293     15     15      1
1522284497    294    294     15     15      0
1522284497    295    295     15     15      0
1522284498    296    296     15     15      0
1522284498    297    297     15     15      0
1522284498    298    298     15     15      1
1522284499    299    299     15     15      0
1522284499    300    300     15     15      0
1522284504    301    301     15     15      0
1522284504    302    302     15     15      0
1522284504    303    303     15     15      1
1522284505    304    304     15     15      1
1522284505    305    305     15     15      0
1522284506    306    306     15     15      0
1522284506    307    307     15     15      1
1522284506    308    308     15     15      0
1522284507    309    309     15     15      1
1522284507    310    310     15     15      0
1522284508    311    311     15     15      0
1522284508    312    312     15     15      0
1522284509    313    313     15     15      1
1522284509    314    314     15     15      0
1522284510    315    315     15     15      0
1522284512    316    316     15     15      0
1522284512    317    317     15     15      4
1522284513    318    318     15     15      5
1522284513    319    319     15     15      4
1522284514    320    320     15     15      1
1522284514    321    321     15     15      1
1522284515    322    322     15     15      3
1522284515    323    323     15     15      1
1522284516    324    324     15     15      3
1522284516    325    325     15     15      1
1522284516    326    326     15     15      0
1522284518    327    327     15     15      0
1522284518    328    328     15     15      1
1522284518    329    329     15     15      0
1522284519    330    330     15     15      0
1522284521    331    331     15     15      0
1522284522    332    332     15     15      4
1522284522    333    333     15     15      4
1522284524    334    334     15     15      5
1522284524    335    335     15     15      0
1522284525    336    336     15     15      0
1522284525    337    337     15     15      1
1522284526    338    338     15     15      1
1522284526    339    339     15     15      1
1522284526    340    340     15     15      1
1522284527    341    341     15     15      0
1522284527    342    342     15     15      0
1522284528    343    343     15     15      0
1522284528    344    344     15     15      1
1522284529    345    345     15     15      0
1522284531    346    346     15     15      0
1522284531    347    347     15     15      4
1522284532    348    348     15     15      5
1522284533    349    349     15     15      4
1522284533    350    350     15     15      1
1522284534    351    351     15     15      1
1522284534    352    352     15     15      1
1522284535    353    353     15     15      1
1522284535    354    354     15     15      1
1522284536    355    355     15     15      1
1522284536    356    356     15     15      1
1522284536    357    357     15     15      0
1522284537    358    358     15     15      0
1522284538    359    359     15     15      0
1522284538    360    360     15     15      0
1522284541    361    361     15     15      1
1522284544    362    362     15     15      4
1522284544    363    363     15     15      0
1522284545    364    364     15     15      0
1522284545    365    365     15     15      0
1522284546    366    366     15     15      0
1522284546    367    367     15     15      0
1522284547    368    368     15     15      0
1522284547    369    369     15     15      1
1522284547    370    370     15     15      0
1522284548    371    371     15     15      0
1522284548    372    372     15     15      0
1522284549    373    373     15     15      0
1522284549    374    374     15     15      0
1522284550    375    375     15     15      0
1522284553    376    376     15     15      0
1522284553    377    377     15     15      4
1522284554    378    378     15     15      2
1522284554    379    379     15     15      4
1522284554    380    380     15     15      1
1522284555    381    381     15     15      1
1522284555    382    382     15     15      2
1522284556    383    383     15     15      1
1522284556    384    384     15     15      2
1522284557    385    385     15     15      1
1522284557    386    386     15     15      1
1522284558    387    387     15     15      0
1522284558    388    388     15     15      0
1522284559    389    389     15     15      0
1522284559    390    390     15     15      0
1522284562    391    391     15     15      1
1522284562    392    392     15     15      4
1522284562    393    393     15     15      7
1522284563    394    394     15     15      1
1522284563    395    395     15     15      2
1522284565    396    396     15     15      1
1522284566    397    397     15     15      1
1522284566    398    398     15     15      0
1522284567    399    399     15     15      0
1522284567    400    400     15     15      0
1522284568    401    401     15     15      0
1522284568    402    402     15     15      0
1522284568    403    403     15     15      0
1522284569    404    404     15     15      0
1522284569    405    405     15     15      0
1522284572    406    406     15     15      0
1522284572    407    407     15     15      4
1522284572    408    408     15     15      9
1522284573    409    409     15     15      2
1522284574    410    410     15     15      1
1522284574    411    411     15     15      1
1522284575    412    412     15     15      0
1522284575    413    413     15     15      1
1522284576    414    414     15     15      1
1522284576    415    415     15     15      0
1522284577    416    416     15     15      0
1522284577    417    417     15     15      0
1522284578    418    418     15     15      0
1522284578    419    419     15     15      0
1522284580    420    420     15     15      0
1522284585    421    421     15     15      0
1522284585    422    422     15     15      1
1522284585    423    423     15     15      0
1522284586    424    424     15     15      0
1522284586    425    425     15     15      0
1522284587    426    426     15     15      0
1522284587    427    427     15     15      0
1522284588    428    428     15     15      0
1522284588    429    429     15     15      0
1522284589    430    430     15     15      0
1522284589    431    431     15     15      0
1522284590    432    432     15     15      0
1522284590    433    433     15     15      0
1522284590    434    434     15     15      0
1522284593    435    435     15     15      0
1522284594    436    436     15     15      4
1522284594    437    437     15     15      2
1522284595    438    438     15     15      1
1522284595    439    439     15     15      1
1522284596    440    440     15     15      1
1522284596    441    441     15     15      3
1522284596    442    442     15     15      1
1522284597    443    443     15     15      1
1522284597    444    444     15     15      1
1522284598    445    445     15     15      1
1522284602    446    446     15     15      0
1522284603    447    447     15     15      0
1522284604    448    448     15     15      0
1522284604    449    449     15     15      0
1522284607    450    450     15     15      0
1522284607    451    451     15     15      3
1522284608    452    452     15     15      3
1522284608    453    453     15     15      2
1522284609    454    454     15     15      2
1522284609    455    455     15     15      2
1522284610    456    456     15     15      2
1522284610    457    457     15     15      2
1522284610    458    458     15     15      2
1522284611    459    459     15     15      1
1522284611    460    460     15     15      1
1522284612    461    461     15     15      0
1522284612    462    462     15     15      0
1522284613    463    463     15     15      0
1522284613    464    464     15     15      0
1522284616    465    465     15     15      1
1522284616    466    466     15     15      4
1522284616    467    467     15     15      4
1522284617    468    468     15     15      2
1522284617    469    469     15     15      1
1522284618    470    470     15     15      1
1522284618    471    471     15     15      2
1522284619    472    472     15     15      1
1522284619    473    473     15     15      2
1522284620    474    474     15     15      1
1522284620    475    475     15     15      1
1522284621    476    476     15     15      0
1522284621    477    477     15     15      0
1522284622    478    478     15     15      0
1522284628    479    479     15     15      0
1522284631    480    480     15     15      0
1522284631    481    481     15     15      4
1522284631    482    482     15     15      7
1522284632    483    483     15     15      2
1522284632    484    484     15     15      2
1522284633    485    485     15     15      1
1522284633    486    486     15     15      6
1522284634    487    487     15     15      6
1522284634    488    488     15     15      3
1522284634    489    489     15     15      3
1522284635    490    490     15     15      1
1522284635    491    491     15     15      1
1522284636    492    492     15     15      0
1522284636    493    493     15     15      0
1522284637    494    494     15     15      1
1522284639    495    495     15     15      1
1522284639    496    496     15     15      4
1522284640    497    497     15     15      6
1522284640    498    498     15     15      2
1522284641    499    499     15     15      1
1522284641    500    500     15     15      1
1522284642    501    501     15     15      3
1522284642    502    502     15     15      2
1522284643    503    503     15     15      2
1522284643    504    504     15     15      1
1522284644    505    505     15     15      1
1522284646    506    506     15     15      0
1522284647    507    507     15     15      0
1522284647    508    508     15     15      0
1522284648    509    509     15     15      0
1522284652    510    510     15     15      0
1522284652    511    511     15     15      1
1522284653    512    512     15     15      0
1522284653    513    513     15     15      0
1522284654    514    514     15     15      0
1522284654    515    515     15     15      0
1522284654    516    516     15     15      0
1522284655    517    517     15     15      1
1522284655    518    518     15     15      0
1522284656    519    519     15     15      0
1522284656    520    520     15     15      0
1522284659    521    521     15     15      0
1522284659    522    522     15     15      4
1522284659    523    523     15     15      5
1522284660    524    524     15     15      2
1522284660    525    525     15     15      1
1522284661    526    526     15     15      1
1522284661    527    527     15     15      3
1522284662    528    528     15     15      2
1522284662    529    529     15     15      1
1522284663    530    530     15     15      2
1522284663    531    531     15     15      1
1522284664    532    532     15     15      0
1522284664    533    533     15     15      0
1522284668    534    534     15     15      1
1522284673    535    535     15     15      0
1522284676    536    536     15     15      0
1522284676    537    537     15     15      4
1522284676    538    538     15     15      5
1522284677    539    539     15     15      2
1522284677    540    540     15     15      2
1522284678    541    541     15     15      1
1522284678    542    542     15     15      3
1522284679    543    543     15     15      2
1522284679    544    544     15     15      2
1522284680    545    545     15     15      1
1522284680    546    546     15     15      1
1522284680    547    547     15     15      0
1522284681    548    548     15     15      0
1522284681    549    549     15     15      1
1522284682    550    550     15     15      0
1522284684    551    551     15     15      1
1522284685    552    552     15     15      4
1522284685    553    553     15     15      6
1522284685    554    554     15     15      2
1522284686    555    555     15     15      1
1522284686    556    556     15     15      1
1522284687    557    557     15     15      3
1522284687    558    558     15     15      2
1522284688    559    559     15     15      2
1522284688    560    560     15     15      2
1522284689    561    561     15     15      1
1522284689    562    562     15     15      0
1522284691    563    563     15     15      0
1522284692    564    564     15     15      0
1522284692    565    565     15     15      0
1522284699    566    566     15     15      0
1522284701    567    567     15     15      0
1522284701    568    568     15     15      0
1522284701    569    569     15     15      2
1522284702    570    570     15     15      6
1522284702    571    571     15     15      2
1522284703    572    572     15     15      2
1522284703    573    573     15     15      5
1522284704    574    574     15     15      3
1522284704    575    575     15     15      3
1522284705    576    576     15     15      1
1522284705    577    577     15     15      1
1522284706    578    578     15     15      1
1522284706    579    579     15     15      0
1522284706    580    580     15     15      1
1522284707    581    581     15     15      1
1522284710    582    582     15     15      1
1522284710    583    583     15     15      4
1522284710    584    584     15     15      5
1522284711    585    585     15     15      2
1522284711    586    586     15     15      2
